"2302.13108","Pasquier Noterdaeme","P. Noterdaeme, S. Balashev, R. Cuellar, J.-K. Krogager, F. Combes, A.
  De Cia, N. Gupta, C. Ledoux, S. L\'opez and R. Srianand","Proximate molecular quasar absorbers: Chemical enrichment and kinematics
  of the neutral gas","Accepted for publication in A&A","A&A 673, A89 (2023)","10.1051/0004-6361/202245554",,"astro-ph.GA astro-ph.CO","http://creativecommons.org/licenses/by/4.0/","  Proximate molecular quasar absorbers (PH2) are an intriguing population of
absorption systems recently uncovered through strong H2 absorption at small
velocity separation from the background quasars. We performed a
multi-wavelength spectroscopic follow-up of thirteen such systems with
VLT/X-Shooter. Here, we present the observations and study the overall chemical
enrichment measured from the HI, H2 and metal lines. We combine this with an
investigation of the neutral gas kinematics with respect to the quasar host. We
find gas-phase metallicities in the range 2% to 40% of the Solar value, i.e. in
the upper-half range of HI-selected proximate damped Lyman-alpha systems, but
similar to what is seen in intervening H2-bearing systems. This is likely
driven by similar selection effects that play against the detection of most
metal and molecular rich systems in absorption. Differences are however seen in
the abundance of dust (from [Zn/Fe]) and its depletion pattern, when compared
to intervening systems, possibly indicating different dust production or
destruction close to the AGN. We also note the almost-ubiquitous presence of a
high-ionisation phase traced by NV in proximate systems. In spite of the hard
UV field from the quasars, we found no strong overall deficit of neutral argon,
at least when compared to intervening DLAs. This likely results from argon
being mostly neutral in the H2 phase, which actually accounts for a large
fraction of the total amount of metals. We measure the quasar systemic
redshifts through emission lines from both ionised gas and CO(3-2) emission,
the latter being detected in all 6 cases for which we obtained 3-mm data from
complementary NOEMA observations. For the first time, we observe a trend
between line-of-sight velocity with respect to systemic redshift and
metallicity of the absorbing gas. [truncated]
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:05:12 GMT""}]","2023-05-10"
"2302.13109","Jacek Kasprzak","Aleksander Rodek, Thilo Hahn, James Howarth, Takashi Taniguchi, Kenji
  Watanabe, Marek Potemski, Piotr Kossacki, Daniel Wigger, and Jacek Kasprzak","Controlled coherent-coupling and dynamics of exciton complexes in a
  MoSe$_2$ monolayer",,,,,"cond-mat.mes-hall cond-mat.mtrl-sci","http://creativecommons.org/licenses/by/4.0/","  Quantifying and controlling the coherent dynamics and couplings of optically
active excitations in solids is of paramount importance in fundamental research
in condensed matter optics and for their prospective optoelectronic
applications in quantum technologies. Here, we perform ultrafast coherent
nonlinear spectroscopy of a charge-tunable MoSe$_2$ monolayer. The experiments
show that the homogeneous and inhomogeneous line width and the population decay
of exciton complexes hosted by this material can be directly tuned by an
applied gate bias, which governs the Fermi level and therefore the free carrier
density. By performing two-dimensional spectroscopy, we also show that the same
bias-tuning approach permits us to control the coherent coupling strength
between charged and neutral exciton complexes.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:06:12 GMT""}]","2023-02-28"
"2302.13110","Sajjad Ghobadi Babi","Ruben Becker, Gianlorenzo D'Angelo, Sajjad Ghobadi","On the Cost of Demographic Parity in Influence Maximization",,,,,"cs.SI cs.DS cs.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Modeling and shaping how information spreads through a network is a major
research topic in network analysis. While initially the focus has been mostly
on efficiency, recently fairness criteria have been taken into account in this
setting. Most work has focused on the maximin criteria however, and thus still
different groups can receive very different shares of information. In this work
we propose to consider fairness as a notion to be guaranteed by an algorithm
rather than as a criterion to be maximized. To this end, we propose three
optimization problems that aim at maximizing the overall spread while enforcing
strict levels of demographic parity fairness via constraints (either ex-post or
ex-ante). The level of fairness hence becomes a user choice rather than a
property to be observed upon output. We study this setting from various
perspectives. First, we prove that the cost of introducing demographic parity
can be high in terms of both overall spread and computational complexity, i.e.,
the price of fairness may be unbounded for all three problems and optimal
solutions are hard to compute, in some case even approximately or when fairness
constraints may be violated. For one of our problems, we still design an
algorithm with both constant approximation factor and fairness violation. We
also give two heuristics that allow the user to choose the tolerated fairness
violation. By means of an extensive experimental study, we show that our
algorithms perform well in practice, that is, they achieve the best demographic
parity fairness values. For certain instances we additionally even obtain an
overall spread comparable to the most efficient algorithms that come without
any fairness guarantee, indicating that the empirical price of fairness may
actually be small when using our algorithms.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:18:52 GMT""}]","2023-02-28"
"2302.13111","Giuseppe Gentile","Bruno Caldeira and Giuseppe Gentile","Heat-type equations on manifolds with fibered boundaries II: Parametrix
  construction","30 pages",,,,"math.AP math.DG","http://creativecommons.org/licenses/by/4.0/","  This is the second part of a two parts work on the analysis of heat-type
equations on manifolds with fibered boundary equipped with a $\Phi$-metric.
This setting generalizes the asymptotically conical (scattering) spaces and
includes special cases of magnetic and gravitational monopoles. The core of
this second part consists on the construction of parametrix for heat-type
equations. Consequently we use the constructed parametrix to infer results
regarding existence and regularity of certain homogeneous and non homogeneous
second order linear parabolic equations with non constant coefficients. This
work represents the first step towards the analysis of geometric flows such as
Ricci-, Yamabe and Mean Curvature flow on some families of non compact
manifolds.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:18:59 GMT""}]","2023-02-28"
"2302.13112","Sajjad Ghobadi Babi","Ruben Becker, Gianlorenzo D'Angelo, Sajjad Ghobadi","Improving Fairness in Information Exposure by Adding Links",,,,,"cs.SI cs.DS cs.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Fairness in influence maximization has been a very active research topic
recently. Most works in this context study the question of how to find seeding
strategies (deterministic or probabilistic) such that nodes or communities in
the network get their fair share of coverage. Different fairness criteria have
been used in this context. All these works assume that the entity that is
spreading the information has an inherent interest in spreading the information
fairly, otherwise why would they want to use the developed fair algorithms?
This assumption may however be flawed in reality -- the spreading entity may be
purely \emph{efficiency-oriented}. In this paper we propose to study two
optimization problems with the goal to modify the network structure by adding
links in such a way that efficiency-oriented information spreading becomes
\emph{automatically fair}. We study the proposed optimization problems both
from a theoretical and experimental perspective, that is, we give several
hardness and hardness of approximation results, provide efficient algorithms
for some special cases, and more importantly provide heuristics for solving one
of the problems in practice. In our experimental study we then first compare
the proposed heuristics against each other and establish the most successful
one. In a second experiment, we then show that our approach can be very
successful in practice. That is, we show that already after adding a few edges
to the networks the greedy algorithm that purely maximizes spread surpasses all
fairness-tailored algorithms in terms of ex-post fairness. Maybe surprisingly,
we even show that our approach achieves ex-post fairness values that are
comparable or even better than the ex-ante fairness values of the currently
most efficient algorithms that optimize ex-ante fairness.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:25:22 GMT""}]","2023-02-28"
"2302.13113","Anton Paramonov","Evgenii Feder, Anton Paramonov, Iosif Salem, Stefan Schmid, Vitaly
  Aksenov","Toward Self-Adjusting k-ary Search Tree Networks",,,,,"cs.NI cs.DS","http://creativecommons.org/licenses/by/4.0/","  Datacenter networks are becoming increasingly flexible with the incorporation
of new networking technologies, such as optical circuit switches. These
technologies allow for programmable network topologies that can be reconfigured
to better serve network traffic, thus enabling a trade-off between the benefits
(i.e., shorter routes) and costs of reconfigurations (i.e., overhead).
Self-Adjusting Networks (SANs) aim at addressing this trade-off by exploiting
patterns in network traffic, both when it is revealed piecewise (online dynamic
topologies) or known in advance (offline static topologies). In this paper, we
take the first steps toward Self-Adjusting k-ary tree networks. These are more
powerful generalizations of existing binary search tree networks (like
SplayNets), which have been at the core of SAN designs. k-ary search tree
networks are a natural generalization offering nodes of higher degrees, reduced
route lengths for a fixed number of nodes, and local routing in spite of
reconfigurations. We first compute an offline (optimal) static network for
arbitrary traffic patterns in $O(n^3 \cdot k)$ time via dynamic programming,
and also improve the bound to $O(n^2 \cdot k)$ for the special case of
uniformly distributed traffic. Then, we present a centroid-based topology of
the network that can be used both in the offline static and the online setting.
In the offline uniform-workload case, we construct this quasi-optimal network
in linear time $O(n)$ and, finally, we present online self-adjusting k-ary
search tree versions of SplayNet. We evaluate experimentally our new structure
for $k=2$ (allowing for a comparison with existing SplayNets) on real and
synthetic network traces. Our results show that this approach works better than
SplayNet in most of the real network traces and in average to low locality
synthetic traces, and is only little inferior to SplayNet in all remaining
traces.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:29:05 GMT""}]","2023-02-28"
"2302.13114","Jiaxin Bai","Jiaxin Bai, Tianshi Zheng, Yangqiu Song","Sequential Query Encoding For Complex Query Answering on Knowledge
  Graphs","12 pages",,,,"cs.CL cs.AI","http://creativecommons.org/licenses/by/4.0/","  Complex Query Answering (CQA) is an important and fundamental task for
knowledge graph (KG) reasoning. Query encoding (QE) is proposed as a fast and
robust solution to CQA. In the encoding process, most existing QE methods first
parse the logical query into an executable computational direct-acyclic graph
(DAG), then use neural networks to parameterize the operators, and finally,
recursively execute these neuralized operators. However, the
parameterization-and-execution paradigm may be potentially over-complicated, as
it can be structurally simplified by a single neural network encoder.
Meanwhile, sequence encoders, like LSTM and Transformer, proved to be effective
for encoding semantic graphs in related tasks. Motivated by this, we propose
sequential query encoding (SQE) as an alternative to encode queries for CQA.
Instead of parameterizing and executing the computational graph, SQE first uses
a search-based algorithm to linearize the computational graph to a sequence of
tokens and then uses a sequence encoder to compute its vector representation.
Then this vector representation is used as a query embedding to retrieve
answers from the embedding space according to similarity scores. Despite its
simplicity, SQE demonstrates state-of-the-art neural query encoding performance
on FB15k, FB15k-237, and NELL on an extended benchmark including twenty-nine
types of in-distribution queries. Further experiment shows that SQE also
demonstrates comparable knowledge inference capability on out-of-distribution
queries, whose query types are not observed during the training process.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:33:53 GMT""},{""version"":""v2"",""created"":""Tue, 28 Feb 2023 08:31:33 GMT""}]","2023-03-01"
"2302.13115","Majid Khonji","Rashid Alyassi and Majid Khonji","Dual Formulation for Chance Constrained Stochastic Shortest Path with
  Application to Autonomous Vehicle Behavior Planning",,,"10.1109/CDC45484.2021.9683656",,"cs.AI","http://creativecommons.org/licenses/by/4.0/","  Autonomous vehicles face the problem of optimizing the expected performance
of subsequent maneuvers while bounding the risk of collision with surrounding
dynamic obstacles. These obstacles, such as agent vehicles, often exhibit
stochastic transitions that should be accounted for in a timely and safe
manner. The Constrained Stochastic Shortest Path problem (C-SSP) is a formalism
for planning in stochastic environments under certain types of operating
constraints. While C-SSP allows specifying constraints in the planning problem,
it does not allow for bounding the probability of constraint violation, which
is desired in safety-critical applications. This work's first contribution is
an exact integer linear programming formulation for Chance-constrained SSP
(CC-SSP) that attains deterministic policies. Second, a randomized rounding
procedure is presented for stochastic policies. Third, we show that the CC-SSP
formalism can be generalized to account for constraints that span through
multiple time steps. Evaluation results show the usefulness of our approach in
benchmark problems compared to existing approaches.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:40:00 GMT""}]","2023-02-28"
"2302.13116","Stefan G\""oller","Stefan G\""oller and Nathan Grosshans","The $\mathsf{AC}^0$-Complexity Of Visibly Pushdown Languages","80 pages",,,,"cs.FL cs.CC cs.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We concern ourselves with the question which visibly pushdown languages are
in the complexity class $\mathsf{AC}^0$.
  We provide a conjectural characterization that isolates a stubborn subclass
of particular one-turn visibly pushdown languages (that we call intermediate
VPLs) all of which our community seems to lack tools for determining
containment in $\mathsf{AC}^0$.
  Our main result states that there is an algorithm that, given a visibly
pushdown automaton, correctly outputs if its language is in $\mathsf{AC}^0$,
some $m\geq 2$ such that $\text{MOD}_m\leq_{\text{cd}} L$ (implying that $L$ is
not in $\mathsf{AC}^0$), or a finite disjoint union of intermediate languages
$L$ is constant-depth equivalent to. In the latter case one can moreover
effectively compute $k,l>0$ with $k\not=l$ such that the visibly pushdown
language is hard for the more concrete intermediate language $L(S\rightarrow
\varepsilon\mid a c^{k-1} S b_1\mid ac^{l-1}Sb_2)$.
  For our proofs we revisit so-called Ext-algebras, introduced by Czarnetzki,
Krebs and Lange, which in turn are closely related to forest algebras
introduced by Boja\'nczyk and Walukiewicz, and Green's relations.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:41:58 GMT""}]","2023-02-28"
"2302.13117","Tohida Rehman Ms.","Tohida Rehman, Suchandan Das, Debarshi Kumar Sanyal, Samiran
  Chattopadhyay","Abstractive Text Summarization using Attentive GRU based Encoder-Decoder","9 pages, 2 Tables, 5 Figures","https://link.springer.com/chapter/10.1007/978-981-19-4831-2_56(2022)","10.1007/978-981-19-4831-2_56",,"cs.CL cs.AI cs.LG","http://creativecommons.org/licenses/by-nc-sa/4.0/","  In todays era huge volume of information exists everywhere. Therefore, it is
very crucial to evaluate that information and extract useful, and often
summarized, information out of it so that it may be used for relevant purposes.
This extraction can be achieved through a crucial technique of artificial
intelligence, namely, machine learning. Indeed automatic text summarization has
emerged as an important application of machine learning in text processing. In
this paper, an english text summarizer has been built with GRU-based encoder
and decoder. Bahdanau attention mechanism has been added to overcome the
problem of handling long sequences in the input text. A news-summary dataset
has been used to train the model. The output is observed to outperform
competitive models in the literature. The generated summary can be used as a
newspaper headline.
","[{""version"":""v1"",""created"":""Sat, 25 Feb 2023 16:45:46 GMT""}]","2023-02-28"
